# Quotients de mortalité par âge — tables du moment, France
# source_id: eurostat_mlifetable (1986-2024), ined_vallin_mesle (1899-1985)
# unite: probabilité de décès dans l'année, entre 0 et 1
#
# Ce fichier PRIME sur la calibration paramétrique : dès qu'un couple
# (année, sexe, âge) y figure, le moteur l'utilise tel quel et n'appelle
# pas la loi de Gompertz-Makeham. Hors des années et des âges couverts, la
# loi paramétrique reprend la main : c'est un raccord assumé, pas un oubli.
#
# DEUX SOURCES, ET UNE SEULE PAR ANNÉE.
#   1899-1985 : tables de Vallin et Meslé, publiées par l'INED, par année
#               d'âge jusqu'à 104 ans. Ces années-là n'avaient aucun quotient
#               observé : le modèle les reconstituait toutes par sa loi.
#   1986-2024 : Eurostat, producteur de la donnée observée, jusqu'à 94 ans.
#               Au-delà de 94 ans, sur ces années-là, la loi reprend la main.
# Les deux se recouvrent en fait de 1986 à 1997, et concordent à un demi-point
# de pourcentage près sur 85 âges — c'est ce recoupement qui autorise à les
# aboucher. On ne panache pas pour autant deux sources sur une même année.
#
# Champ : France métropolitaine jusqu'en 1997, France entière ensuite.
#
# Fichier écrit par scripts/verifier_donnees.py --appliquer : ne pas
# modifier à la main.
annee,sexe,age,qx,fiabilite
1899,F,0,0.154065,certifiee
1899,F,1,0.034419,certifiee
1899,F,10,0.003643,certifiee
1899,F,100,0.409811,certifiee
1899,F,101,0.491739,certifiee
1899,F,102,0.489847,certifiee
1899,F,103,0.555518,certifiee
1899,F,104,0.749973,certifiee
1899,F,11,0.003553,certifiee
1899,F,12,0.003403,certifiee
1899,F,13,0.003795,certifiee
1899,F,14,0.004109,certifiee
1899,F,15,0.004637,certifiee
1899,F,16,0.005037,certifiee
1899,F,17,0.005676,certifiee
1899,F,18,0.006056,certifiee
1899,F,19,0.005935,certifiee
1899,F,2,0.020085,certifiee
1899,F,20,0.006764,certifiee
1899,F,21,0.006699,certifiee
1899,F,22,0.007312,certifiee
1899,F,23,0.007013,certifiee
1899,F,24,0.006898,certifiee
1899,F,25,0.007589,certifiee
1899,F,26,0.007491,certifiee
1899,F,27,0.007703,certifiee
1899,F,28,0.007538,certifiee
1899,F,29,0.007292,certifiee
1899,F,3,0.012878,certifiee
1899,F,30,0.008233,certifiee
1899,F,31,0.007706,certifiee
1899,F,32,0.008577,certifiee
1899,F,33,0.008016,certifiee
1899,F,34,0.007934,certifiee
1899,F,35,0.008491,certifiee
1899,F,36,0.008523,certifiee
1899,F,37,0.008607,certifiee
1899,F,38,0.008987,certifiee
1899,F,39,0.008695,certifiee
1899,F,4,0.009642,certifiee
1899,F,40,0.009496,certifiee
1899,F,41,0.008623,certifiee
1899,F,42,0.009767,certifiee
1899,F,43,0.009534,certifiee
1899,F,44,0.009449,certifiee
1899,F,45,0.010699,certifiee
1899,F,46,0.010399,certifiee
1899,F,47,0.010302,certifiee
1899,F,48,0.011671,certifiee
1899,F,49,0.011697,certifiee
1899,F,5,0.006905,certifiee
1899,F,50,0.012578,certifiee
1899,F,51,0.012665,certifiee
1899,F,52,0.014806,certifiee
1899,F,53,0.014285,certifiee
1899,F,54,0.014484,certifiee
1899,F,55,0.016859,certifiee
1899,F,56,0.018370,certifiee
1899,F,57,0.018575,certifiee
1899,F,58,0.020901,certifiee
1899,F,59,0.021189,certifiee
1899,F,6,0.005670,certifiee
1899,F,60,0.026395,certifiee
1899,F,61,0.024824,certifiee
1899,F,62,0.029201,certifiee
1899,F,63,0.030782,certifiee
1899,F,64,0.033342,certifiee
1899,F,65,0.038896,certifiee
1899,F,66,0.040851,certifiee
1899,F,67,0.043068,certifiee
1899,F,68,0.048310,certifiee
1899,F,69,0.050949,certifiee
1899,F,7,0.004662,certifiee
1899,F,70,0.061064,certifiee
1899,F,71,0.061670,certifiee
1899,F,72,0.076127,certifiee
1899,F,73,0.075552,certifiee
1899,F,74,0.083391,certifiee
1899,F,75,0.100848,certifiee
1899,F,76,0.105542,certifiee
1899,F,77,0.106753,certifiee
1899,F,78,0.120706,certifiee
1899,F,79,0.129781,certifiee
1899,F,8,0.004246,certifiee
1899,F,80,0.158163,certifiee
1899,F,81,0.145108,certifiee
1899,F,82,0.173583,certifiee
1899,F,83,0.178143,certifiee
1899,F,84,0.203849,certifiee
1899,F,85,0.212278,certifiee
1899,F,86,0.232869,certifiee
1899,F,87,0.258110,certifiee
1899,F,88,0.266082,certifiee
1899,F,89,0.250690,certifiee
1899,F,9,0.003632,certifiee
1899,F,90,0.285849,certifiee
1899,F,91,0.321184,certifiee
1899,F,92,0.328904,certifiee
1899,F,93,0.386692,certifiee
1899,F,94,0.312641,certifiee
1899,F,95,0.368333,certifiee
1899,F,96,0.379289,certifiee
1899,F,97,0.400968,certifiee
1899,F,98,0.372262,certifiee
1899,F,99,0.357872,certifiee
1899,H,0,0.184824,certifiee
1899,H,1,0.036348,certifiee
1899,H,10,0.003258,certifiee
1899,H,100,0.396802,certifiee
1899,H,101,0.399974,certifiee
1899,H,102,0.399973,certifiee
1899,H,103,0.624987,certifiee
1899,H,104,1.000000,certifiee
1899,H,11,0.003167,certifiee
1899,H,12,0.003059,certifiee
1899,H,13,0.002946,certifiee
1899,H,14,0.003361,certifiee
1899,H,15,0.003671,certifiee
1899,H,16,0.004457,certifiee
1899,H,17,0.005543,certifiee
1899,H,18,0.006364,certifiee
1899,H,19,0.006396,certifiee
1899,H,2,0.020257,certifiee
1899,H,20,0.007532,certifiee
1899,H,21,0.008585,certifiee
1899,H,22,0.009209,certifiee
1899,H,23,0.008015,certifiee
1899,H,24,0.007893,certifiee
1899,H,25,0.007295,certifiee
1899,H,26,0.007730,certifiee
1899,H,27,0.007937,certifiee
1899,H,28,0.007915,certifiee
1899,H,29,0.007579,certifiee
1899,H,3,0.013428,certifiee
1899,H,30,0.008445,certifiee
1899,H,31,0.008263,certifiee
1899,H,32,0.009082,certifiee
1899,H,33,0.008889,certifiee
1899,H,34,0.009054,certifiee
1899,H,35,0.009422,certifiee
1899,H,36,0.010312,certifiee
1899,H,37,0.010074,certifiee
1899,H,38,0.010392,certifiee
1899,H,39,0.009992,certifiee
1899,H,4,0.009408,certifiee
1899,H,40,0.012020,certifiee
1899,H,41,0.011329,certifiee
1899,H,42,0.012698,certifiee
1899,H,43,0.012022,certifiee
1899,H,44,0.012583,certifiee
1899,H,45,0.013980,certifiee
1899,H,46,0.014024,certifiee
1899,H,47,0.013901,certifiee
1899,H,48,0.015602,certifiee
1899,H,49,0.015472,certifiee
1899,H,5,0.006750,certifiee
1899,H,50,0.017314,certifiee
1899,H,51,0.016940,certifiee
1899,H,52,0.020299,certifiee
1899,H,53,0.018913,certifiee
1899,H,54,0.020632,certifiee
1899,H,55,0.022265,certifiee
1899,H,56,0.023423,certifiee
1899,H,57,0.024328,certifiee
1899,H,58,0.026956,certifiee
1899,H,59,0.027795,certifiee
1899,H,6,0.005503,certifiee
1899,H,60,0.032768,certifiee
1899,H,61,0.031039,certifiee
1899,H,62,0.035284,certifiee
1899,H,63,0.037151,certifiee
1899,H,64,0.040169,certifiee
1899,H,65,0.045795,certifiee
1899,H,66,0.048188,certifiee
1899,H,67,0.050820,certifiee
1899,H,68,0.056597,certifiee
1899,H,69,0.060270,certifiee
1899,H,7,0.004624,certifiee
1899,H,70,0.068081,certifiee
1899,H,71,0.071487,certifiee
1899,H,72,0.085914,certifiee
1899,H,73,0.088575,certifiee
1899,H,74,0.096908,certifiee
1899,H,75,0.112005,certifiee
1899,H,76,0.113839,certifiee
1899,H,77,0.121293,certifiee
1899,H,78,0.136688,certifiee
1899,H,79,0.147619,certifiee
1899,H,8,0.004054,certifiee
1899,H,80,0.175336,certifiee
1899,H,81,0.165389,certifiee
1899,H,82,0.194271,certifiee
1899,H,83,0.205762,certifiee
1899,H,84,0.229902,certifiee
1899,H,85,0.237054,certifiee
1899,H,86,0.261699,certifiee
1899,H,87,0.296422,certifiee
1899,H,88,0.290707,certifiee
1899,H,89,0.286541,certifiee
1899,H,9,0.003634,certifiee
1899,H,90,0.323663,certifiee
1899,H,91,0.334847,certifiee
1899,H,92,0.358742,certifiee
1899,H,93,0.371580,certifiee
1899,H,94,0.406986,certifiee
1899,H,95,0.391283,certifiee
1899,H,96,0.403612,certifiee
1899,H,97,0.422740,certifiee
1899,H,98,0.386166,certifiee
1899,H,99,0.382328,certifiee
1900,F,0,0.148277,certifiee
1900,F,1,0.032536,certifiee
1900,F,10,0.003447,certifiee
1900,F,100,0.427932,certifiee
1900,F,101,0.533020,certifiee
1900,F,102,0.546270,certifiee
1900,F,103,0.555603,certifiee
1900,F,104,0.750027,certifiee
1900,F,11,0.003277,certifiee
1900,F,12,0.003839,certifiee
1900,F,13,0.003973,certifiee
1900,F,14,0.004039,certifiee
1900,F,15,0.004807,certifiee
1900,F,16,0.005215,certifiee
1900,F,17,0.005364,certifiee
1900,F,18,0.006162,certifiee
1900,F,19,0.005954,certifiee
1900,F,2,0.017863,certifiee
1900,F,20,0.006463,certifiee
1900,F,21,0.007082,certifiee
1900,F,22,0.007186,certifiee
1900,F,23,0.007462,certifiee
1900,F,24,0.007273,certifiee
1900,F,25,0.007604,certifiee
1900,F,26,0.007988,certifiee
1900,F,27,0.007873,certifiee
1900,F,28,0.008114,certifiee
1900,F,29,0.007881,certifiee
1900,F,3,0.011609,certifiee
1900,F,30,0.008083,certifiee
1900,F,31,0.008157,certifiee
1900,F,32,0.008537,certifiee
1900,F,33,0.008618,certifiee
1900,F,34,0.008276,certifiee
1900,F,35,0.008777,certifiee
1900,F,36,0.008932,certifiee
1900,F,37,0.008861,certifiee
1900,F,38,0.009094,certifiee
1900,F,39,0.009228,certifiee
1900,F,4,0.009229,certifiee
1900,F,40,0.009572,certifiee
1900,F,41,0.009006,certifiee
1900,F,42,0.010769,certifiee
1900,F,43,0.010246,certifiee
1900,F,44,0.009776,certifiee
1900,F,45,0.010874,certifiee
1900,F,46,0.011541,certifiee
1900,F,47,0.012057,certifiee
1900,F,48,0.012488,certifiee
1900,F,49,0.012561,certifiee
1900,F,5,0.006492,certifiee
1900,F,50,0.013945,certifiee
1900,F,51,0.012957,certifiee
1900,F,52,0.015591,certifiee
1900,F,53,0.016487,certifiee
1900,F,54,0.016183,certifiee
1900,F,55,0.017758,certifiee
1900,F,56,0.020230,certifiee
1900,F,57,0.020707,certifiee
1900,F,58,0.022447,certifiee
1900,F,59,0.022861,certifiee
1900,F,6,0.005578,certifiee
1900,F,60,0.028559,certifiee
1900,F,61,0.027144,certifiee
1900,F,62,0.032070,certifiee
1900,F,63,0.034059,certifiee
1900,F,64,0.036490,certifiee
1900,F,65,0.041085,certifiee
1900,F,66,0.045798,certifiee
1900,F,67,0.047625,certifiee
1900,F,68,0.055204,certifiee
1900,F,69,0.054781,certifiee
1900,F,7,0.004758,certifiee
1900,F,70,0.068464,certifiee
1900,F,71,0.062106,certifiee
1900,F,72,0.079234,certifiee
1900,F,73,0.084488,certifiee
1900,F,74,0.089255,certifiee
1900,F,75,0.100899,certifiee
1900,F,76,0.117697,certifiee
1900,F,77,0.120082,certifiee
1900,F,78,0.131157,certifiee
1900,F,79,0.135176,certifiee
1900,F,8,0.004304,certifiee
1900,F,80,0.170065,certifiee
1900,F,81,0.163490,certifiee
1900,F,82,0.186954,certifiee
1900,F,83,0.197836,certifiee
1900,F,84,0.218381,certifiee
1900,F,85,0.218318,certifiee
1900,F,86,0.237860,certifiee
1900,F,87,0.271648,certifiee
1900,F,88,0.286967,certifiee
1900,F,89,0.263036,certifiee
1900,F,9,0.003850,certifiee
1900,F,90,0.295308,certifiee
1900,F,91,0.334205,certifiee
1900,F,92,0.341727,certifiee
1900,F,93,0.401509,certifiee
1900,F,94,0.326797,certifiee
1900,F,95,0.387133,certifiee
1900,F,96,0.394301,certifiee
1900,F,97,0.426174,certifiee
1900,F,98,0.409855,certifiee
1900,F,99,0.390691,certifiee
1900,H,0,0.177777,certifiee
1900,H,1,0.034493,certifiee
1900,H,10,0.003187,certifiee
1900,H,100,0.463200,certifiee
1900,H,101,0.555605,certifiee
1900,H,102,0.555608,certifiee
1900,H,103,0.500042,certifiee
1900,H,104,0.500050,certifiee
1900,H,11,0.003009,certifiee
1900,H,12,0.003213,certifiee
1900,H,13,0.003054,certifiee
1900,H,14,0.003190,certifiee
1900,H,15,0.003803,certifiee
1900,H,16,0.004783,certifiee
1900,H,17,0.005465,certifiee
1900,H,18,0.006420,certifiee
1900,H,19,0.006916,certifiee
1900,H,2,0.019114,certifiee
1900,H,20,0.007388,certifiee
1900,H,21,0.008917,certifiee
1900,H,22,0.009499,certifiee
1900,H,23,0.008455,certifiee
1900,H,24,0.007938,certifiee
1900,H,25,0.007575,certifiee
1900,H,26,0.008035,certifiee
1900,H,27,0.007941,certifiee
1900,H,28,0.008519,certifiee
1900,H,29,0.007913,certifiee
1900,H,3,0.011978,certifiee
1900,H,30,0.008845,certifiee
1900,H,31,0.008634,certifiee
1900,H,32,0.009566,certifiee
1900,H,33,0.009388,certifiee
1900,H,34,0.009856,certifiee
1900,H,35,0.010469,certifiee
1900,H,36,0.010755,certifiee
1900,H,37,0.011271,certifiee
1900,H,38,0.011320,certifiee
1900,H,39,0.011508,certifiee
1900,H,4,0.009021,certifiee
1900,H,40,0.012500,certifiee
1900,H,41,0.012499,certifiee
1900,H,42,0.013859,certifiee
1900,H,43,0.013749,certifiee
1900,H,44,0.013245,certifiee
1900,H,45,0.015367,certifiee
1900,H,46,0.015608,certifiee
1900,H,47,0.016389,certifiee
1900,H,48,0.016814,certifiee
1900,H,49,0.017182,certifiee
1900,H,5,0.006409,certifiee
1900,H,50,0.019267,certifiee
1900,H,51,0.018259,certifiee
1900,H,52,0.021118,certifiee
1900,H,53,0.020998,certifiee
1900,H,54,0.022041,certifiee
1900,H,55,0.024137,certifiee
1900,H,56,0.026032,certifiee
1900,H,57,0.027112,certifiee
1900,H,58,0.030012,certifiee
1900,H,59,0.030104,certifiee
1900,H,6,0.005446,certifiee
1900,H,60,0.035973,certifiee
1900,H,61,0.033980,certifiee
1900,H,62,0.038832,certifiee
1900,H,63,0.042622,certifiee
1900,H,64,0.043058,certifiee
1900,H,65,0.048494,certifiee
1900,H,66,0.053170,certifiee
1900,H,67,0.058788,certifiee
1900,H,68,0.061069,certifiee
1900,H,69,0.065010,certifiee
1900,H,7,0.004773,certifiee
1900,H,70,0.078010,certifiee
1900,H,71,0.075658,certifiee
1900,H,72,0.091601,certifiee
1900,H,73,0.095885,certifiee
1900,H,74,0.104167,certifiee
1900,H,75,0.117280,certifiee
1900,H,76,0.126840,certifiee
1900,H,77,0.135229,certifiee
1900,H,78,0.148367,certifiee
1900,H,79,0.157155,certifiee
1900,H,8,0.004107,certifiee
1900,H,80,0.185248,certifiee
1900,H,81,0.187120,certifiee
1900,H,82,0.212712,certifiee
1900,H,83,0.224348,certifiee
1900,H,84,0.249907,certifiee
1900,H,85,0.250637,certifiee
1900,H,86,0.272255,certifiee
1900,H,87,0.313602,certifiee
1900,H,88,0.316898,certifiee
1900,H,89,0.312092,certifiee
1900,H,9,0.003489,certifiee
1900,H,90,0.343658,certifiee
1900,H,91,0.349255,certifiee
1900,H,92,0.376598,certifiee
1900,H,93,0.391195,certifiee
1900,H,94,0.425688,certifiee
1900,H,95,0.407365,certifiee
1900,H,96,0.406109,certifiee
1900,H,97,0.475809,certifiee
1900,H,98,0.454041,certifiee
1900,H,99,0.452434,certifiee
1901,F,0,0.133292,certifiee
1901,F,1,0.029256,certifiee
1901,F,10,0.003342,certifiee
1901,F,100,0.461745,certifiee
1901,F,101,0.494856,certifiee
1901,F,102,0.529411,certifiee
1901,F,103,0.583333,certifiee
1901,F,104,0.750000,certifiee
1901,F,11,0.003211,certifiee
1901,F,12,0.003343,certifiee
1901,F,13,0.003647,certifiee
1901,F,14,0.003941,certifiee
1901,F,15,0.004499,certifiee
1901,F,16,0.005029,certifiee
1901,F,17,0.005310,certifiee
1901,F,18,0.005360,certifiee
1901,F,19,0.005631,certifiee
1901,F,2,0.017418,certifiee
1901,F,20,0.006536,certifiee
1901,F,21,0.006440,certifiee
1901,F,22,0.007194,certifiee
1901,F,23,0.007010,certifiee
1901,F,24,0.007292,certifiee
1901,F,25,0.007246,certifiee
1901,F,26,0.007259,certifiee
1901,F,27,0.007725,certifiee
1901,F,28,0.007622,certifiee
1901,F,29,0.007598,certifiee
1901,F,3,0.011154,certifiee
1901,F,30,0.007708,certifiee
1901,F,31,0.007134,certifiee
1901,F,32,0.007768,certifiee
1901,F,33,0.007515,certifiee
1901,F,34,0.007933,certifiee
1901,F,35,0.007942,certifiee
1901,F,36,0.008214,certifiee
1901,F,37,0.008612,certifiee
1901,F,38,0.008825,certifiee
1901,F,39,0.008535,certifiee
1901,F,4,0.008717,certifiee
1901,F,40,0.009532,certifiee
1901,F,41,0.008630,certifiee
1901,F,42,0.010174,certifiee
1901,F,43,0.009366,certifiee
1901,F,44,0.009442,certifiee
1901,F,45,0.009950,certifiee
1901,F,46,0.010375,certifiee
1901,F,47,0.011108,certifiee
1901,F,48,0.011729,certifiee
1901,F,49,0.010912,certifiee
1901,F,5,0.006593,certifiee
1901,F,50,0.012977,certifiee
1901,F,51,0.012745,certifiee
1901,F,52,0.014017,certifiee
1901,F,53,0.014666,certifiee
1901,F,54,0.015649,certifiee
1901,F,55,0.016354,certifiee
1901,F,56,0.017521,certifiee
1901,F,57,0.019173,certifiee
1901,F,58,0.020678,certifiee
1901,F,59,0.019961,certifiee
1901,F,6,0.005350,certifiee
1901,F,60,0.026206,certifiee
1901,F,61,0.025644,certifiee
1901,F,62,0.029069,certifiee
1901,F,63,0.031088,certifiee
1901,F,64,0.032946,certifiee
1901,F,65,0.036586,certifiee
1901,F,66,0.040505,certifiee
1901,F,67,0.044058,certifiee
1901,F,68,0.048457,certifiee
1901,F,69,0.049436,certifiee
1901,F,7,0.004551,certifiee
1901,F,70,0.060662,certifiee
1901,F,71,0.059611,certifiee
1901,F,72,0.070395,certifiee
1901,F,73,0.076478,certifiee
1901,F,74,0.085452,certifiee
1901,F,75,0.091382,certifiee
1901,F,76,0.098759,certifiee
1901,F,77,0.111522,certifiee
1901,F,78,0.128856,certifiee
1901,F,79,0.121423,certifiee
1901,F,8,0.003901,certifiee
1901,F,80,0.145490,certifiee
1901,F,81,0.148764,certifiee
1901,F,82,0.180349,certifiee
1901,F,83,0.178181,certifiee
1901,F,84,0.197249,certifiee
1901,F,85,0.206287,certifiee
1901,F,86,0.218410,certifiee
1901,F,87,0.247090,certifiee
1901,F,88,0.272123,certifiee
1901,F,89,0.257778,certifiee
1901,F,9,0.003663,certifiee
1901,F,90,0.279440,certifiee
1901,F,91,0.309668,certifiee
1901,F,92,0.320310,certifiee
1901,F,93,0.375909,certifiee
1901,F,94,0.305965,certifiee
1901,F,95,0.365851,certifiee
1901,F,96,0.378573,certifiee
1901,F,97,0.409325,certifiee
1901,F,98,0.399999,certifiee
1901,F,99,0.406870,certifiee
1901,H,0,0.160832,certifiee
1901,H,1,0.031065,certifiee
1901,H,10,0.003217,certifiee
1901,H,100,0.485295,certifiee
1901,H,101,0.475001,certifiee
1901,H,102,0.500001,certifiee
1901,H,103,0.555557,certifiee
1901,H,104,1.000000,certifiee
1901,H,11,0.002881,certifiee
1901,H,12,0.003008,certifiee
1901,H,13,0.003082,certifiee
1901,H,14,0.003169,certifiee
1901,H,15,0.003716,certifiee
1901,H,16,0.004160,certifiee
1901,H,17,0.004918,certifiee
1901,H,18,0.005654,certifiee
1901,H,19,0.006169,certifiee
1901,H,2,0.018475,certifiee
1901,H,20,0.007034,certifiee
1901,H,21,0.008194,certifiee
1901,H,22,0.008997,certifiee
1901,H,23,0.008417,certifiee
1901,H,24,0.007542,certifiee
1901,H,25,0.007380,certifiee
1901,H,26,0.007581,certifiee
1901,H,27,0.007281,certifiee
1901,H,28,0.007468,certifiee
1901,H,29,0.007587,certifiee
1901,H,3,0.011331,certifiee
1901,H,30,0.008214,certifiee
1901,H,31,0.008035,certifiee
1901,H,32,0.008902,certifiee
1901,H,33,0.008730,certifiee
1901,H,34,0.008810,certifiee
1901,H,35,0.009485,certifiee
1901,H,36,0.010051,certifiee
1901,H,37,0.010638,certifiee
1901,H,38,0.010788,certifiee
1901,H,39,0.010928,certifiee
1901,H,4,0.008588,certifiee
1901,H,40,0.011638,certifiee
1901,H,41,0.011237,certifiee
1901,H,42,0.012029,certifiee
1901,H,43,0.012782,certifiee
1901,H,44,0.012881,certifiee
1901,H,45,0.013934,certifiee
1901,H,46,0.014330,certifiee
1901,H,47,0.015298,certifiee
1901,H,48,0.015496,certifiee
1901,H,49,0.016095,certifiee
1901,H,5,0.006464,certifiee
1901,H,50,0.018429,certifiee
1901,H,51,0.017662,certifiee
1901,H,52,0.019420,certifiee
1901,H,53,0.020468,certifiee
1901,H,54,0.021512,certifiee
1901,H,55,0.022363,certifiee
1901,H,56,0.024033,certifiee
1901,H,57,0.025601,certifiee
1901,H,58,0.028065,certifiee
1901,H,59,0.027775,certifiee
1901,H,6,0.005054,certifiee
1901,H,60,0.032135,certifiee
1901,H,61,0.032313,certifiee
1901,H,62,0.036659,certifiee
1901,H,63,0.038210,certifiee
1901,H,64,0.041126,certifiee
1901,H,65,0.044923,certifiee
1901,H,66,0.048375,certifiee
1901,H,67,0.053236,certifiee
1901,H,68,0.057736,certifiee
1901,H,69,0.059131,certifiee
1901,H,7,0.004455,certifiee
1901,H,70,0.070174,certifiee
1901,H,71,0.071272,certifiee
1901,H,72,0.080894,certifiee
1901,H,73,0.088346,certifiee
1901,H,74,0.099256,certifiee
1901,H,75,0.106468,certifiee
1901,H,76,0.111107,certifiee
1901,H,77,0.128013,certifiee
1901,H,78,0.141553,certifiee
1901,H,79,0.142338,certifiee
1901,H,8,0.003969,certifiee
1901,H,80,0.167843,certifiee
1901,H,81,0.167261,certifiee
1901,H,82,0.204578,certifiee
1901,H,83,0.207675,certifiee
1901,H,84,0.231174,certifiee
1901,H,85,0.234679,certifiee
1901,H,86,0.250801,certifiee
1901,H,87,0.282774,certifiee
1901,H,88,0.293043,certifiee
1901,H,89,0.300880,certifiee
1901,H,9,0.003684,certifiee
1901,H,90,0.331095,certifiee
1901,H,91,0.326545,certifiee
1901,H,92,0.343926,certifiee
1901,H,93,0.361432,certifiee
1901,H,94,0.396425,certifiee
1901,H,95,0.368561,certifiee
1901,H,96,0.365603,certifiee
1901,H,97,0.403483,certifiee
1901,H,98,0.459013,certifiee
1901,H,99,0.494073,certifiee
1902,F,0,0.126691,certifiee
1902,F,1,0.029554,certifiee
1902,F,10,0.003127,certifiee
1902,F,100,0.553124,certifiee
1902,F,101,0.643355,certifiee
1902,F,102,0.588234,certifiee
1902,F,103,0.657141,certifiee
1902,F,104,0.833332,certifiee
1902,F,11,0.003207,certifiee
1902,F,12,0.003199,certifiee
1902,F,13,0.003500,certifiee
1902,F,14,0.004113,certifiee
1902,F,15,0.004319,certifiee
1902,F,16,0.004844,certifiee
1902,F,17,0.005115,certifiee
1902,F,18,0.005546,certifiee
1902,F,19,0.005696,certifiee
1902,F,2,0.016786,certifiee
1902,F,20,0.006243,certifiee
1902,F,21,0.006271,certifiee
1902,F,22,0.006836,certifiee
1902,F,23,0.007243,certifiee
1902,F,24,0.007028,certifiee
1902,F,25,0.007033,certifiee
1902,F,26,0.007151,certifiee
1902,F,27,0.007031,certifiee
1902,F,28,0.007656,certifiee
1902,F,29,0.007391,certifiee
1902,F,3,0.011006,certifiee
1902,F,30,0.008050,certifiee
1902,F,31,0.007521,certifiee
1902,F,32,0.007681,certifiee
1902,F,33,0.007515,certifiee
1902,F,34,0.007632,certifiee
1902,F,35,0.007992,certifiee
1902,F,36,0.007921,certifiee
1902,F,37,0.008084,certifiee
1902,F,38,0.008571,certifiee
1902,F,39,0.008475,certifiee
1902,F,4,0.008109,certifiee
1902,F,40,0.008540,certifiee
1902,F,41,0.008505,certifiee
1902,F,42,0.009705,certifiee
1902,F,43,0.009267,certifiee
1902,F,44,0.009838,certifiee
1902,F,45,0.010005,certifiee
1902,F,46,0.009977,certifiee
1902,F,47,0.010457,certifiee
1902,F,48,0.011556,certifiee
1902,F,49,0.011242,certifiee
1902,F,5,0.006041,certifiee
1902,F,50,0.011906,certifiee
1902,F,51,0.012417,certifiee
1902,F,52,0.014545,certifiee
1902,F,53,0.013357,certifiee
1902,F,54,0.014945,certifiee
1902,F,55,0.015946,certifiee
1902,F,56,0.017071,certifiee
1902,F,57,0.017176,certifiee
1902,F,58,0.021241,certifiee
1902,F,59,0.021230,certifiee
1902,F,6,0.005037,certifiee
1902,F,60,0.024056,certifiee
1902,F,61,0.023651,certifiee
1902,F,62,0.029089,certifiee
1902,F,63,0.029421,certifiee
1902,F,64,0.031658,certifiee
1902,F,65,0.036498,certifiee
1902,F,66,0.037227,certifiee
1902,F,67,0.041347,certifiee
1902,F,68,0.048645,certifiee
1902,F,69,0.049963,certifiee
1902,F,7,0.004333,certifiee
1902,F,70,0.058613,certifiee
1902,F,71,0.058013,certifiee
1902,F,72,0.071249,certifiee
1902,F,73,0.073112,certifiee
1902,F,74,0.081395,certifiee
1902,F,75,0.092492,certifiee
1902,F,76,0.094794,certifiee
1902,F,77,0.101176,certifiee
1902,F,78,0.125458,certifiee
1902,F,79,0.124291,certifiee
1902,F,8,0.003756,certifiee
1902,F,80,0.139135,certifiee
1902,F,81,0.136174,certifiee
1902,F,82,0.173102,certifiee
1902,F,83,0.178069,certifiee
1902,F,84,0.192919,certifiee
1902,F,85,0.203924,certifiee
1902,F,86,0.214364,certifiee
1902,F,87,0.233924,certifiee
1902,F,88,0.253106,certifiee
1902,F,89,0.254665,certifiee
1902,F,9,0.003137,certifiee
1902,F,90,0.287578,certifiee
1902,F,91,0.302941,certifiee
1902,F,92,0.302909,certifiee
1902,F,93,0.361478,certifiee
1902,F,94,0.291687,certifiee
1902,F,95,0.350319,certifiee
1902,F,96,0.365634,certifiee
1902,F,97,0.398012,certifiee
1902,F,98,0.395521,certifiee
1902,F,99,0.398289,certifiee
1902,H,0,0.151745,certifiee
1902,H,1,0.031437,certifiee
1902,H,10,0.002854,certifiee
1902,H,100,0.611111,certifiee
1902,H,101,0.591837,certifiee
1902,H,102,0.549998,certifiee
1902,H,103,0.666665,certifiee
1902,H,104,1.000000,certifiee
1902,H,11,0.002755,certifiee
1902,H,12,0.002686,certifiee
1902,H,13,0.002792,certifiee
1902,H,14,0.002981,certifiee
1902,H,15,0.003527,certifiee
1902,H,16,0.004197,certifiee
1902,H,17,0.004873,certifiee
1902,H,18,0.005610,certifiee
1902,H,19,0.006127,certifiee
1902,H,2,0.017563,certifiee
1902,H,20,0.006785,certifiee
1902,H,21,0.008430,certifiee
1902,H,22,0.008252,certifiee
1902,H,23,0.008004,certifiee
1902,H,24,0.007439,certifiee
1902,H,25,0.007172,certifiee
1902,H,26,0.007465,certifiee
1902,H,27,0.007337,certifiee
1902,H,28,0.007714,certifiee
1902,H,29,0.007222,certifiee
1902,H,3,0.011126,certifiee
1902,H,30,0.008087,certifiee
1902,H,31,0.007846,certifiee
1902,H,32,0.008854,certifiee
1902,H,33,0.008241,certifiee
1902,H,34,0.008820,certifiee
1902,H,35,0.009344,certifiee
1902,H,36,0.009600,certifiee
1902,H,37,0.009694,certifiee
1902,H,38,0.010096,certifiee
1902,H,39,0.010744,certifiee
1902,H,4,0.008252,certifiee
1902,H,40,0.011509,certifiee
1902,H,41,0.010978,certifiee
1902,H,42,0.012436,certifiee
1902,H,43,0.011991,certifiee
1902,H,44,0.013086,certifiee
1902,H,45,0.013682,certifiee
1902,H,46,0.014221,certifiee
1902,H,47,0.014584,certifiee
1902,H,48,0.015390,certifiee
1902,H,49,0.015293,certifiee
1902,H,5,0.005998,certifiee
1902,H,50,0.016689,certifiee
